or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index
37.4989+-122.221677,2315.0,3586.0,38.583333333333336,59.766666666666666,redwood city,Remodeled Townhome On Bair Island-Water Views,4655.0,3.0,4562728040.0,2014-07-10,http://sfbay.craigslist.org/pen/apa/4562728040.html,1416.0,http://sfbay.craigslist.org/apa/index1400.html,-122.221677,37.4989,3.2874293785310735,sfbay,149
37.349041+-121.900366,3211.0,5084.0,53.516666666666666,84.73333333333333,san jose downtown,Classic Downtown Apartment with Hardwood Floors,1100.0,1.0,4471459510.0,2014-05-22,http://sfbay.craigslist.org/sby/apa/4471459510.html,600.0,http://sfbay.craigslist.org/apa/index600.html,-121.900366,37.349041,1.8333333333333333,sfbay,150
37.773167+-122.396669,741.0,1720.0,12.35,28.666666666666668,SOMA / south beach,Loft Living on Mission Bay,3547.0,1.0,4546863448.0,2014-06-30,http://sfbay.craigslist.org/sfc/apa/4546863448.html,720.0,http://sfbay.craigslist.org/apa/index1400.html,-122.396669,37.773167,4.926388888888889,sfbay,151
37.773167+-122.396669,741.0,1720.0,12.35,28.666666666666668,SOMA / south beach,"Amazing Space...1105sf, Amazing Amenities",4943.0,2.0,4499304337.0,2014-06-01,http://sfbay.craigslist.org/sfc/apa/4499304337.html,1105.0,http://sfbay.craigslist.org/apa/index900.html,-122.396669,37.773167,4.473303167420815,sfbay,315
37.773167+-122.396669,741.0,1720.0,12.35,28.666666666666668,SOMA / south beach,Our most popular floor plan,2804.0,1.0,4561316261.0,2014-07-09,http://sfbay.craigslist.org/sfc/apa/4561316261.html,535.0,http://sfbay.craigslist.org/apa/index600.html,-122.396669,37.773167,5.241121495327103,sfbay,330
37.636335+-122.492334,1565.0,2665.0,26.083333333333332,44.416666666666664,pacifica,San Francisco and the SFO are only 15 mins away,1983.0,NA,4545043822.0,2014-06-29,http://sfbay.craigslist.org/pen/apa/4545043822.html,NA,http://sfbay.craigslist.org/apa/index1100.html,-122.492334,37.636335,NA,sfbay,152
37.636335+-122.492334,1565.0,2665.0,26.083333333333332,44.416666666666664,pacifica,"Golf Course Views, Private Balcony, Only a Block to the Beach",2363.0,2.0,4534731696.0,2014-06-23,http://sfbay.craigslist.org/pen/apa/4534731696.html,NA,http://sfbay.craigslist.org/apa/index3300.html,-122.492334,37.636335,NA,sfbay,479
37.751715+-122.166292,1706.0,2995.0,28.433333333333334,49.916666666666664,oakland east,HOME SWEET HOME,995.0,2.0,4485525583.0,2014-05-28,http://sfbay.craigslist.org/eby/apa/4485525583.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.166292,37.751715,NA,sfbay,153
38.363158+-121.998819,3652.0,5405.0,60.86666666666667,90.08333333333333,fairfield / vacaville,2- Bedroom Duplex Unit with Parking/Laundry...,1200.0,2.0,4494374904.0,2014-05-29,http://sfbay.craigslist.org/eby/apa/4494374904.html,800.0,http://sfbay.craigslist.org/apa/index2200.html,-121.998819,38.363158,1.5,sfbay,154
37.281655+-121.935767,3615.0,5614.0,60.25,93.56666666666666,campbell,Amazing Location Minutes From The Pruneyard Shopping Center!,2390.0,2.0,4473612604.0,2014-05-16,http://sfbay.craigslist.org/sby/apa/4473612604.html,800.0,http://sfbay.craigslist.org/apa/index2000.html,-121.935767,37.281655,2.9875,sfbay,155
37.281655+-121.935767,3615.0,5614.0,60.25,93.56666666666666,campbell,Totally Awesome & Recently Remodeled,2305.0,2.0,4528539406.0,2014-06-19,http://sfbay.craigslist.org/sby/apa/4528539406.html,800.0,http://sfbay.craigslist.org/apa/index2300.html,-121.935767,37.281655,2.88125,sfbay,763
37.424205+-122.197612,2686.0,4221.0,44.766666666666666,70.35,menlo park,Large One Bedroom For Immediate Move In!!!,2804.0,1.0,4534859915.0,2014-06-23,http://sfbay.craigslist.org/pen/apa/4534859915.html,810.0,http://sfbay.craigslist.org/apa/index2800.html,-122.197612,37.424205,3.4617283950617286,sfbay,156
37.403523+-122.096086,2927.0,4512.0,48.78333333333333,75.2,mountain view,Fantastic 2 Bedroom! Great Location!,2766.0,2.0,4509319578.0,2014-06-07,http://sfbay.craigslist.org/sby/apa/4509319578.html,826.0,http://sfbay.craigslist.org/apa/index1200.html,-122.096086,37.403523,3.348668280871671,sfbay,157
37.996821+-122.04243,2130.0,3346.0,35.5,55.766666666666666,concord / pleasant hill / martinez,Concord Newly Renovated Apartments Now Leasing,1295.0,2.0,4491508962.0,2014-05-27,http://sfbay.craigslist.org/eby/apa/4491508962.html,NA,http://sfbay.craigslist.org/apa/index500.html,-122.04243,37.996821,NA,sfbay,158
37.908992+-122.066259,1839.0,3118.0,30.65,51.96666666666667,walnut creek,Pet-Friendly Community!,2237.0,1.0,4541678659.0,2014-06-27,http://sfbay.craigslist.org/eby/apa/4541678659.html,650.0,http://sfbay.craigslist.org/apa/index3200.html,-122.066259,37.908992,3.4415384615384617,sfbay,159
37.441746+-122.155244,2859.0,4305.0,47.65,71.75,palo alto,"Downtown Furnished Craftsman 3 bdrm + office, 2.5 bath, remodeled",13855.0,3.0,4492037330.0,2014-06-19,http://sfbay.craigslist.org/pen/apa/4492037330.html,2401.0,http://sfbay.craigslist.org/apa/index200.html,-122.155244,37.441746,5.770512286547272,sfbay,160
37.565287+-122.2684,2022.0,3830.0,33.7,63.833333333333336,foster city,"In-home, full size w/d & top-of-the line appliances",2904.0,2.0,4534838343.0,2014-06-23,http://sfbay.craigslist.org/pen/apa/4534838343.html,1100.0,http://sfbay.craigslist.org/apa/index2900.html,-122.2684,37.565287,2.64,sfbay,161
37.565287+-122.2684,2022.0,3830.0,33.7,63.833333333333336,foster city,Harwood Floors in Our Gorgeous Waterfront Community!,2687.0,1.0,4483506502.0,2014-05-22,http://sfbay.craigslist.org/pen/apa/4483506502.html,850.0,http://sfbay.craigslist.org/apa/index1200.html,-122.2684,37.565287,3.1611764705882353,sfbay,809
37.737304+-121.432494,3826.0,5625.0,63.766666666666666,93.75,dublin / pleasanton / livermore,Two-bdr/one bath Apartment in Tracy,820.0,2.0,4495565832.0,2014-05-30,http://sfbay.craigslist.org/eby/apa/4495565832.html,700.0,http://sfbay.craigslist.org/apa/index3500.html,-121.432494,37.737304,1.1714285714285715,sfbay,162
37.558867+-121.967812,2994.0,4825.0,49.9,80.41666666666667,fremont / union city / newark,Every Apartment has IMMENSE Walk-In Closets!,2050.0,1.0,4473502989.0,2014-05-16,http://sfbay.craigslist.org/eby/apa/4473502989.html,747.0,http://sfbay.craigslist.org/apa/index2300.html,-121.967812,37.558867,2.7443105756358768,sfbay,163
37.31596+-121.843191,3621.0,5769.0,60.35,96.15,San Jose,Graduate to our Efficient & Comfortable 540 sq. ft. 1x1,1550.0,1.0,4473282872.0,2014-05-22,http://sfbay.craigslist.org/sby/apa/4473282872.html,540.0,http://sfbay.craigslist.org/apa/index800.html,-121.843191,37.31596,2.8703703703703702,sfbay,164
37.385126+-122.044807,2895.0,4576.0,48.25,76.26666666666667,sunnyvale,Just What You've Been Looking for ... The Grove Apartments!,2470.0,2.0,4541827618.0,2014-06-27,http://sfbay.craigslist.org/sby/apa/4541827618.html,912.0,http://sfbay.craigslist.org/apa/index2300.html,-122.044807,37.385126,2.7083333333333335,sfbay,165
37.516769+-122.254558,2027.0,3721.0,33.78333333333333,62.016666666666666,san carlos,nice San Carlos 2 Bed 1 Bath house for rent $3200/mo,3200.0,2.0,4496409393.0,2014-05-30,http://sfbay.craigslist.org/pen/apa/4496409393.html,950.0,http://sfbay.craigslist.org/apa/index1300.html,-122.254558,37.516769,3.3684210526315788,sfbay,166
37.757101+-122.417812,995.0,2163.0,16.583333333333332,36.05,mission district,Sunny Contemporary Mission Flat. Capp @ 21st. Garage. Yard. 8 Months.,3640.0,2.0,4525589818.0,2014-06-17,http://sfbay.craigslist.org/sfc/apa/4525589818.html,1250.0,http://sfbay.craigslist.org/apa/index900.html,-122.417812,37.757101,2.912,sfbay,167
37.318882+-121.966268,3388.0,5134.0,56.46666666666667,85.56666666666666,san jose west,Amazing 2 Bed & 2 Bath Apt AC pool dishwasher cat ok,2090.0,2.0,4497754115.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4497754115.html,870.0,http://sfbay.craigslist.org/apa/index1300.html,-121.966268,37.318882,2.4022988505747125,sfbay,168
37.318+-122.0449,3173.0,5045.0,52.88333333333333,84.08333333333333,cupertino,Grand Homes for Rent,11999.0,5.0,4537622927.0,2014-07-12,http://sfbay.craigslist.org/sby/apa/4537622927.html,6e3,http://sfbay.craigslist.org/apa/index800.html,-122.0449,37.318000000000005,1.9998333333333334,sfbay,169
37.318+-122.0449,3173.0,5045.0,52.88333333333333,84.08333333333333,cupertino,两室一厅出租永和后近,NA,2.0,4497983701.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4497983701.html,NA,http://sfbay.craigslist.org/apa/index800.html,-122.0449,37.318000000000005,NA,sfbay,550
37.318+-122.0449,3173.0,5045.0,52.88333333333333,84.08333333333333,cupertino,►►Call for SPECIAL ►► Hot Deals! ►► You'll L,2450.0,1.0,4548203773.0,2014-07-01,http://sfbay.craigslist.org/sby/apa/4548203773.html,823.0,http://sfbay.craigslist.org/apa/index2100.html,-122.0449,37.318000000000005,2.976913730255164,sfbay,846
37.788872+-122.447109,867.0,1906.0,14.45,31.766666666666666,pacific heights,2B/2B in Pac Heights! Open House both SAT 6/21 & SUN 6/22 from 12-2,3900.0,2.0,4527579809.0,2014-06-22,http://sfbay.craigslist.org/sfc/apa/4527579809.html,1250.0,http://sfbay.craigslist.org/apa/index1900.html,-122.447109,37.788872,3.12,sfbay,170
38.001241+-121.830642,2817.0,4323.0,46.95,72.05,pittsburg / antioch,"AVAILABLE TODAY 2BR, 2BA",1150.0,2.0,4515622526.0,2014-06-14,http://sfbay.craigslist.org/eby/apa/4515622526.html,NA,http://sfbay.craigslist.org/apa/index1400.html,-121.830642,38.001241,NA,sfbay,171
37.58647+-122.359378,1652.0,3228.0,27.533333333333335,53.8,burlingame,The Place To Live! Must See!,1.0,2.0,4528620634.0,2014-06-19,http://sfbay.craigslist.org/pen/apa/4528620634.html,2.0,http://sfbay.craigslist.org/apa/index2100.html,-122.359378,37.58647,0.5,sfbay,172
36.853184+-121.396211,5986.0,9138.0,99.76666666666667,152.3,hollister,"3 Br, 2.5 Ba House in Gated Community",1650.0,3.0,4472675031.0,2014-05-15,http://sfbay.craigslist.org/sby/apa/4472675031.html,NA,http://sfbay.craigslist.org/apa/index100.html,-121.396211,36.85318400000001,NA,sfbay,173
37.710826+-122.408203,1209.0,2635.0,20.15,43.916666666666664,visitacion valley,AZARI PM 2BR+/1BA Top Level of a Cozy 2 Unit Building w/lots of Charm,2150.0,2.0,4521741887.0,2014-06-22,http://sfbay.craigslist.org/sfc/apa/4521741887.html,NA,http://sfbay.craigslist.org/apa/index1900.html,-122.408203,37.710826,NA,sfbay,174
37.448535+-122.183837,2938.0,4631.0,48.96666666666667,77.18333333333334,menlo park,"Dntn Menlo Park, Wood Floors, Pvt Yard, Garage",2250.0,1.0,4555103496.0,2014-07-08,http://sfbay.craigslist.org/pen/apa/4555103496.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.183837,37.448535,NA,sfbay,175
37.38224+-122.049272,2990.0,4807.0,49.833333333333336,80.11666666666666,sunnyvale,4-Plex Open Sunday 10-2,1950.0,2.0,4487213266.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4487213266.html,750.0,http://sfbay.craigslist.org/apa/index1100.html,-122.049272,37.38224,2.6,sfbay,176
37.787188+-122.418302,515.0,1263.0,8.583333333333334,21.05,tenderloin,Modern Living in Eff Studio at 1008 Larkin St,1345.0,NA,4494684624.0,2014-06-09,http://sfbay.craigslist.org/sfc/apa/4494684624.html,NA,http://sfbay.craigslist.org/apa/index1600.html,-122.418302,37.787188,NA,sfbay,177
37.324305+-121.902065,3594.0,5747.0,59.9,95.78333333333333,san jose downtown,1BR-1BA-Corner Apt.-with Ofc.Area,2319.0,1.0,4542554610.0,2014-06-27,http://sfbay.craigslist.org/sby/apa/4542554610.html,796.0,http://sfbay.craigslist.org/apa/index500.html,-121.902065,37.324305,2.913316582914573,sfbay,178
36.97369+-122.050982,5574.0,8787.0,92.9,146.45,santa cruz,Walk to UCSC Campus-Furnished,2200.0,2.0,4486157524.0,2014-05-24,http://sfbay.craigslist.org/scz/apa/4486157524.html,NA,http://sfbay.craigslist.org/apa/index2000.html,-122.050982,36.97369000000001,NA,sfbay,179
37.877036+-122.541315,1847.0,3403.0,30.783333333333335,56.71666666666667,mill valley,NEW LISTING!  Sunny & Spacious Mill Valley Home w/Privacy- FOUNDATION,7750.0,4.0,4477918734.0,2014-06-02,http://sfbay.craigslist.org/nby/apa/4477918734.html,3622.0,http://sfbay.craigslist.org/apa/index3100.html,-122.541315,37.877036,2.1397018221976807,sfbay,180
37.321916+-122.002831,3264.0,4989.0,54.4,83.15,cupertino,Spacious 1508 sq ft 3BR near Santa Row!,4470.0,3.0,4497674866.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4497674866.html,1508.0,http://sfbay.craigslist.org/apa/index1400.html,-122.002831,37.321916,2.9641909814323606,sfbay,181
37.0139+-121.5773,5025.0,7742.0,83.75,129.03333333333333,gilroy,"Large, Newer Two-Story Corner Home Located in Oak Commons in Gilroy",2495.0,3.0,4514150825.0,2014-06-10,http://sfbay.craigslist.org/sby/apa/4514150825.html,1497.0,http://sfbay.craigslist.org/apa/index1600.html,-121.5773,37.0139,1.6666666666666667,sfbay,182
37.0139+-121.5773,5025.0,7742.0,83.75,129.03333333333333,gilroy,Room for Rent,NA,NA,4493472748.0,2014-05-28,http://sfbay.craigslist.org/sby/apa/4493472748.html,NA,http://sfbay.craigslist.org/apa/index200.html,-121.5773,37.0139,NA,sfbay,581
37.98745+-122.527678,1982.0,3552.0,33.03333333333333,59.2,san rafael,Amazing 1 Bedroom Available Soon!,1675.0,1.0,4530884938.0,2014-06-20,http://sfbay.craigslist.org/nby/apa/4530884938.html,650.0,http://sfbay.craigslist.org/apa/index600.html,-122.527678,37.98745,2.576923076923077,sfbay,183
37.731584+-122.439743,1028.0,2223.0,17.133333333333333,37.05,glen park,"TopDpulex in Safe Neighborhd w Amazing Views nr BART, GoogleStop, MUNI",3100.0,2.0,4557811758.0,2014-07-07,http://sfbay.craigslist.org/sfc/apa/4557811758.html,1e3,http://sfbay.craigslist.org/apa/index400.html,-122.43974300000001,37.73158400000001,3.1,sfbay,184
37.879443+-122.264292,1814.0,3397.0,30.233333333333334,56.61666666666667,berkeley north / hills,"2BR+Large Office, Fully Furnished, Utilities Included, 3 Blocks to Cal",4998.0,2.0,4467710802.0,2014-05-13,http://sfbay.craigslist.org/eby/apa/4467710802.html,1400.0,http://sfbay.craigslist.org/apa/index3300.html,-122.264292,37.879443,3.57,sfbay,185
37.598235+-122.396944,1789.0,3526.0,29.816666666666666,58.766666666666666,millbrae,SPANISH STYLE SINGLE-FAMILY HOME IN MILLBRAE HIGHLAND NEAR SHOPS FOOD,4200.0,3.0,4493255731.0,2014-05-31,http://sfbay.craigslist.org/pen/apa/4493255731.html,2200.0,http://sfbay.craigslist.org/apa/index700.html,-122.396944,37.598235,1.9090909090909092,sfbay,186
37.702854+-122.07583,1999.0,3362.0,33.31666666666667,56.03333333333333,hayward / castro valley,"All new tiny garden cottage by koi pond, 1mi to BART Castro a Valley",995.0,NA,4474333359.0,2014-05-16,http://sfbay.craigslist.org/eby/apa/4474333359.html,410.0,http://sfbay.craigslist.org/apa/,-122.07583,37.702854,2.426829268292683,sfbay,187
36.952922+-122.033763,5703.0,8925.0,95.05,148.75,santa cruz,A Beautiful & Peaceful Place To Live! (Waitlist),1890.0,1.0,4548898498.0,2014-07-01,http://sfbay.craigslist.org/scz/apa/4548898498.html,650.0,http://sfbay.craigslist.org/apa/index300.html,-122.033763,36.952922,2.9076923076923076,sfbay,188
36.952922+-122.033763,5703.0,8925.0,95.05,148.75,santa cruz,Spacious & Inviting Two Bedroom Apartment Home Now Available!,2695.0,2.0,4519140781.0,2014-06-13,http://sfbay.craigslist.org/scz/apa/4519140781.html,1030.0,http://sfbay.craigslist.org/apa/index1600.html,-122.033763,36.952922,2.616504854368932,sfbay,685
37.260795+-121.805555,3897.0,6012.0,64.95,100.2,san jose south,"Large 1-bedroom, 1-Bath, between Monterey HWY & HWY 101",1395.0,1.0,4474306536.0,2014-05-16,http://sfbay.craigslist.org/sby/apa/4474306536.html,606.0,http://sfbay.craigslist.org/apa/index100.html,-121.805555,37.260795,2.301980198019802,sfbay,189
37.566702+-122.06894,2543.0,3952.0,42.38333333333333,65.86666666666666,fremont / union city / newark,REMODELED 2br / 1.5ba Townhouse,1850.0,2.0,4559630654.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4559630654.html,900.0,http://sfbay.craigslist.org/apa/index400.html,-122.06894,37.566702,2.0555555555555554,sfbay,190
37.707435+-121.88758,2555.0,3853.0,42.583333333333336,64.21666666666667,dublin / pleasanton / livermore,Full Size Washer/Dryer in Apartment!,3170.0,3.0,4555481044.0,2014-07-06,http://sfbay.craigslist.org/eby/apa/4555481044.html,1305.0,http://sfbay.craigslist.org/apa/index1300.html,-121.88758,37.707435,2.4291187739463602,sfbay,191
37.782015+-122.415578,627.0,1516.0,10.45,25.266666666666666,tenderloin,"Updated kitchens, sunny studios, pet friendly! 138 Hyde St #15 & 23",1645.0,NA,4548684992.0,2014-07-10,http://sfbay.craigslist.org/sfc/apa/4548684992.html,NA,http://sfbay.craigslist.org/apa/index1100.html,-122.415578,37.782015,NA,sfbay,192
37.78807+-122.417667,529.0,1271.0,8.816666666666666,21.183333333333334,lower nob hill,Sutter & Hyde/Remodeled/Hardwood/Pets Ok/Available Now!,2495.0,NA,4507484403.0,2014-06-08,http://sfbay.craigslist.org/sfc/apa/4507484403.html,NA,http://sfbay.craigslist.org/apa/index600.html,-122.417667,37.78807000000001,NA,sfbay,193
37.794941+-122.408079,471.0,1146.0,7.85,19.1,nob hill,2 bed room apartment,3500.0,2.0,4556163086.0,2014-07-06,http://sfbay.craigslist.org/sfc/apa/4556163086.html,744.0,http://sfbay.craigslist.org/apa/index200.html,-122.408079,37.794941,4.704301075268817,sfbay,194
38.485353+-123.010432,5481.0,7754.0,91.35,129.23333333333332,russian river,2dbrm one bath nice neighborhood,1500.0,2.0,4492469177.0,2014-05-28,http://sfbay.craigslist.org/nby/apa/4492469177.html,NA,http://sfbay.craigslist.org/apa/index2500.html,-123.010432,38.485353,NA,sfbay,195
37.913223+-122.05683,2088.0,3417.0,34.8,56.95,walnut creek,Brand new condo on Ironhorse Trail near Broadway Plaza!,2703.0,2.0,4559564813.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4559564813.html,1100.0,http://sfbay.craigslist.org/apa/index700.html,-122.05683,37.913223,2.457272727272727,sfbay,196
37.930616+-122.058425,1952.0,3272.0,32.53333333333333,54.53333333333333,walnut creek,Finally a place you can call Home 1 bed as low as $1599. Danny,1599.0,1.0,4497530108.0,2014-05-31,http://sfbay.craigslist.org/eby/apa/4497530108.html,671.0,http://sfbay.craigslist.org/apa/index1600.html,-122.058425,37.930616,2.38301043219076,sfbay,197
37.870394+-122.267665,1553.0,3090.0,25.883333333333333,51.5,berkeley,Close to UC Campus and BART,1650.0,NA,4492444271.0,2014-06-17,http://sfbay.craigslist.org/eby/apa/4492444271.html,NA,http://sfbay.craigslist.org/apa/index3000.html,-122.267665,37.870394,NA,sfbay,199
37.2568+-121.8896,3673.0,6556.0,61.21666666666667,109.26666666666667,san jose south,1x1 Ready for Move-In & Tours Now!!,1525.0,1.0,4478244317.0,2014-05-19,http://sfbay.craigslist.org/sby/apa/4478244317.html,640.0,http://sfbay.craigslist.org/apa/index1700.html,-121.8896,37.2568,2.3828125,sfbay,200
37.015489+-121.587796,5070.0,7770.0,84.5,129.5,gilroy,2 Bedroom Apartment Available Now!,1400.0,2.0,4518929739.0,2014-07-08,http://sfbay.craigslist.org/sby/apa/4518929739.html,800.0,http://sfbay.craigslist.org/apa/index1100.html,-121.587796,37.015489,1.75,sfbay,201
37.3163+-121.9356,3474.0,5355.0,57.9,89.25,san jose west,Townhome in Santana Heights!!!!,3250.0,2.0,4510708414.0,2014-06-08,http://sfbay.craigslist.org/sby/apa/4510708414.html,1228.0,http://sfbay.craigslist.org/apa/index1000.html,-121.9356,37.3163,2.6465798045602607,sfbay,202
37.3163+-121.9356,3474.0,5355.0,57.9,89.25,san jose west,Gorgeous Corner Home With Pool View Here At Misora!,3300.0,1.0,4548812661.0,2014-07-01,http://sfbay.craigslist.org/sby/apa/4548812661.html,998.0,http://sfbay.craigslist.org/apa/index600.html,-121.9356,37.3163,3.306613226452906,sfbay,213
37.3163+-121.9356,3474.0,5355.0,57.9,89.25,san jose west,Spacious Two-Bedroom Townhouse in Santana Heights!,3499.0,2.0,4494577628.0,2014-05-29,http://sfbay.craigslist.org/sby/apa/4494577628.html,1457.0,http://sfbay.craigslist.org/apa/index1700.html,-121.9356,37.3163,2.4015099519560743,sfbay,858
37.6875+-122.4388,1751.0,3463.0,29.183333333333334,57.71666666666667,daly city,2 bedrooms 1 bath with garage/remodeled,1700.0,2.0,4467685448.0,2014-05-13,http://sfbay.craigslist.org/pen/apa/4467685448.html,NA,http://sfbay.craigslist.org/apa/index3400.html,-122.4388,37.6875,NA,sfbay,203
37.228044+-121.884365,4263.0,6963.0,71.05,116.05,san jose south,Almaden Valley-AVAILABLE JUNE 15th,4250.0,4.0,4518105129.0,2014-06-15,http://sfbay.craigslist.org/sby/apa/4518105129.html,NA,http://sfbay.craigslist.org/apa/index1900.html,-121.884365,37.228044,NA,sfbay,204
37.023139+-121.586753,4962.0,7452.0,82.7,124.2,gilroy,Gilroy townhouse 2 bedroom 2 bath,1675.0,2.0,4534813162.0,2014-07-10,http://sfbay.craigslist.org/sby/apa/4534813162.html,1200.0,http://sfbay.craigslist.org/apa/index100.html,-121.586753,37.023139,1.3958333333333333,sfbay,205
37.405332+-122.078463,2841.0,4315.0,47.35,71.91666666666667,mountain view,"^Walk to Farmers Market, Castro St., Spacious Apts, Vaulted Ceilings*",2795.0,2.0,4471879350.0,2014-05-15,http://sfbay.craigslist.org/pen/apa/4471879350.html,NA,http://sfbay.craigslist.org/apa/index2000.html,-122.078463,37.405332,NA,sfbay,207
37.412825+-122.106643,2868.0,4546.0,47.8,75.76666666666667,palo alto,Beautiful Single Story on cul de sac,5300.0,4.0,4549893587.0,2014-07-02,http://sfbay.craigslist.org/pen/apa/4549893587.html,1630.0,http://sfbay.craigslist.org/apa/index2300.html,-122.106643,37.412825,3.2515337423312882,sfbay,208
37.7211+-122.4754,1268.0,2717.0,21.133333333333333,45.28333333333333,ingleside / SFSU / CCSF,"Split Level Townhome with patio, pets welcome",2986.0,NA,4539167634.0,2014-06-25,http://sfbay.craigslist.org/sfc/apa/4539167634.html,NA,http://sfbay.craigslist.org/apa/index600.html,-122.4754,37.7211,NA,sfbay,209
37.7211+-122.4754,1268.0,2717.0,21.133333333333333,45.28333333333333,ingleside / SFSU / CCSF,"Spacious one bedroom high rise, gas and heat included",2310.0,NA,4520434137.0,2014-06-14,http://sfbay.craigslist.org/sfc/apa/4520434137.html,NA,http://sfbay.craigslist.org/apa/index1500.html,-122.4754,37.7211,NA,sfbay,487
37.7211+-122.4754,1268.0,2717.0,21.133333333333333,45.28333333333333,ingleside / SFSU / CCSF,Bright Quiet Bedoom,800.0,1.0,4526513208.0,2014-06-21,http://sfbay.craigslist.org/sfc/apa/4526513208.html,NA,http://sfbay.craigslist.org/apa/index1600.html,-122.4754,37.7211,NA,sfbay,663
37.307542+-121.973568,3434.0,5295.0,57.233333333333334,88.25,san jose west,One Bedroom Ready June 22nd Fully Remodeled!,1725.0,1.0,4524912110.0,2014-06-17,http://sfbay.craigslist.org/sby/apa/4524912110.html,650.0,http://sfbay.craigslist.org/apa/index2600.html,-121.973568,37.307542,2.6538461538461537,sfbay,210
37.307542+-121.973568,3434.0,5295.0,57.233333333333334,88.25,san jose west,One Bedroom Ready July 12th Fully Remodeled!,1725.0,1.0,4526624531.0,2014-06-20,http://sfbay.craigslist.org/sby/apa/4526624531.html,700.0,http://sfbay.craigslist.org/apa/index2700.html,-121.973568,37.307542,2.4642857142857144,sfbay,275
37.786793+-122.390699,497.0,1264.0,8.283333333333333,21.066666666666666,SOMA / south beach,OPEN THURSDAY 5/29 6-7pm *!* STUNNING VIEWS!!  Penthouse @ Bridgeview!,5500.0,2.0,4485833182.0,2014-05-27,http://sfbay.craigslist.org/sfc/apa/4485833182.html,NA,http://sfbay.craigslist.org/apa/index1700.html,-122.390699,37.786793,NA,sfbay,211
37.35614+-121.891266,3305.0,5127.0,55.083333333333336,85.45,san jose north,* Brand New Tri-level 2/2.5 Townhome w/ Attached Garage - End Unit!! *,3500.0,2.0,4514363145.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4514363145.html,1269.0,http://sfbay.craigslist.org/apa/index200.html,-121.891266,37.35614,2.7580772261623325,sfbay,212
37.802764+-122.404771,630.0,1266.0,10.5,21.1,north beach / telegraph hill,Spectacular corner remodeled unit with stunning views!,6500.0,2.0,4485419255.0,2014-06-21,http://sfbay.craigslist.org/sfc/apa/4485419255.html,NA,http://sfbay.craigslist.org/apa/index2500.html,-122.404771,37.802764,NA,sfbay,214
37.708024+-121.861553,2614.0,3965.0,43.56666666666667,66.08333333333333,dublin / pleasanton / livermore,"Dublin Ranch Village, 3BR., 3BA.Townhome, Great Location!",2900.0,3.0,4510284036.0,2014-06-13,http://sfbay.craigslist.org/eby/apa/4510284036.html,1679.0,http://sfbay.craigslist.org/apa/index2100.html,-121.861553,37.708024,1.7272185824895772,sfbay,215
37.760101+-122.421425,1021.0,2228.0,17.016666666666666,37.13333333333333,mission district,2bd + Parking,4e3,2.0,4490784073.0,2014-05-27,http://sfbay.craigslist.org/sfc/apa/4490784073.html,850.0,http://sfbay.craigslist.org/apa/index2500.html,-122.421425,37.760101,4.705882352941177,sfbay,216
37.760101+-122.421425,1021.0,2228.0,17.016666666666666,37.13333333333333,mission district,2Bed/2Bath on 19th and Valencia. Parking available. ~ J.Wavro,3900.0,NA,4551501026.0,2014-07-03,http://sfbay.craigslist.org/sfc/apa/4551501026.html,NA,http://sfbay.craigslist.org/apa/index2100.html,-122.421425,37.760101,NA,sfbay,328
38.10021+-122.214564,2429.0,3829.0,40.483333333333334,63.81666666666667,vallejo / benicia,3 BR 1 BATH HOME ON CHERRYWOOD,1450.0,3.0,4438685398.0,2014-05-19,http://sfbay.craigslist.org/eby/apa/4438685398.html,NA,http://sfbay.craigslist.org/apa/index3900.html,-122.214564,38.10021,NA,sfbay,217
37.34202+-122.034675,3180.0,4972.0,53.0,82.86666666666666,cupertino,ONE BEDROOM NEAR APPLE CUPERTINO SCHOOLS/ BRAND NEW REMODEL /POOL SPA,1950.0,1.0,4495479659.0,2014-05-30,http://sfbay.craigslist.org/sby/apa/4495479659.html,630.0,http://sfbay.craigslist.org/apa/index3500.html,-122.034675,37.34202,3.0952380952380953,sfbay,218
38.468459+-122.759686,4156.0,6409.0,69.26666666666667,106.81666666666666,santa rosa,Have We Met Yet? We Could Be Neighbors Soon!,1575.0,2.0,4496677805.0,2014-06-23,http://sfbay.craigslist.org/nby/apa/4496677805.html,888.0,http://sfbay.craigslist.org/apa/index2200.html,-122.75968600000002,38.468459,1.7736486486486487,sfbay,219
